Document Type,Authors,Title,Journal,Year,Citations,Keywords,DOI,Affiliations,References
J,"['Gutfraind, A']",Network installation under convex costs,JOURNAL OF COMPLEX NETWORKS,2016,1,['infrastructure network; disaster recovery; permutation optimization;'],10.1093/comnet/cnv020,"['Gutfraind, A (corresponding author), Univ Illinois, Div Epidemiol & Biostat, Chicago, IL 60607 USA.']","['ADIBI MM, 1994, POWER SYSTEMS IEEE T, V9, P22']"
J,"['Bramson, A']",Dynamical properties of interaction data,JOURNAL OF COMPLEX NETWORKS,2016,1,"['networks; temporal web; time layered; epidemiology; interaction dynamics', 'RUSSIAN BANKS', 'BUILDING-BLOCKS; COMPLEX; MOTIFS; NETWORKS']",10.1093/comnet/cnv009,"['Vandermarliere, B (corresponding author), Univ Ghent, Dept Gen Econ, Ghent, Belgium.; Vandermarliere, B (corresponding author), Univ Ghent, Dept Phys & Astron, Ghent, Belgium.']","['Allesina S, 2009, PHILOS T R SOC B, V364, P1701, DOI 10.1098/rstb.2008.0214']"
J,"['Knudstrup, S']",Synaptic loss and synaptic plasticity in heterogeneous neural networks,JOURNAL OF COMPLEX NETWORKS,2016,1,['spike timing-dependent plasticity; acetylcholine; neural network;'],10.1093/comnet/cnv011,"['Knudstrup, S (corresponding author), Univ Michigan, Dept Math, Ann Arbor, MI 48109 USA.']","['Bogaard A, 2009, J NEUROSCI, V29, P1677, DOI 10.1523/JNEUROSCI.5218-08.2009']"
J,"['Lin, YC']",Compartmentalization influences the response of bioenergetic ecological,JOURNAL OF COMPLEX NETWORKS,2016,1,['bioenergetic model; dynamics on networks; ecological network;'],10.1093/comnet/cnv007,"['Lin, YC (corresponding author), Univ Cambridge, Dept Zool, Conservat Sci Grp, Downing St, Cambridge CB2 3EJ, England.']","['Albrecht M, 2014, P ROY SOC B-BIOL SCI, V281, DOI 10.1098/rspb.2014.0773']"
J,"['Wang, C']",Triadic evolution in a large-scale mobile phone network,JOURNAL OF COMPLEX NETWORKS,2015,1,"['triadic evolution; triangle stability; triangle formation', 'SOCIAL NETWORKS; STRUCTURAL BALANCE; JOB EMBEDDEDNESS; MODELS;']",10.1093/comnet/cnu030,"['Wang, C (corresponding author), Univ Calif Irvine, Irvine, CA 92697 USA.']","['[Anonymous], 1954, Freedom and Control in Modern Society, DOI DOI 10.1007/978-3-658-21742-676']"
J,"['Dáttilo, W']",Mutualistic Networks,JOURNAL OF COMPLEX NETWORKS,2015,1,[],10.1093/comnet/cnu021,[],"['Bascompte J., MUTUALISTIC NETWORKS']"
J,"['Eum, S']",Self-organizing power law topology for the name resolution system of ICN,JOURNAL OF COMPLEX NETWORKS,2015,6,['power law topology; information centric networking; name resolution'],10.1093/comnet/cnu008,"['Eum, S (corresponding author), Natl Inst Informat & Commun Technol, 4-2-1 Nukui Kitamachi, Koganei, Tokyo 1848795, Japan.']","['Albert R, 2000, NATURE, V406, P378, DOI 10.1038/35019019']"
J,"['Vasaikar, SV']",Rapid computation and interpretation of Boolean attractors in biological,JOURNAL OF COMPLEX NETWORKS,2015,1,"['biological Boolean network; sequential subgraph algorithm; explicit', 'BIOL MED, V3, DOI 10.1186/1751-0473-3-16', 'MODELS']",10.1093/comnet/cnu011,"['Gomes, J (corresponding author), Indian Inst Technol Delhi, Kusuma Sch Biol Sci, Block 1A,Room 307, New Delhi 110016, India.']","['Akutsu, 1998, Genome Inform Ser Workshop Genome Inform, V9, P151']"
J,"['Rigterink, D']",A network complexity metric based on planarity and community structure,JOURNAL OF COMPLEX NETWORKS,2014,1,['network complexity; planarity; real networks'],10.1093/comnet/cnu005,"['Rigterink, D (corresponding author), Univ Michigan, Naval Architecture & Marine Engn, 2600 Draper Dr, Ann Arbor, MI 48109 USA.']","['Andersson G, 2005, IEEE T POWER SYST, V20, P1922, DOI 10.1109/TPWRS.2005.857942']"
J,"['Vazquez, A']",Percolation in higher order networks via mapping to chygraphs,JOURNAL OF COMPLEX NETWORKS,2024,0,['percolation; complex hypergraphs; generating function; symbolic'],10.1093/comnet/cnae047,"['Vazquez, A (corresponding author), Nodes & Links Ltd, Salisbury House,Stn Rd, Cambridge CB1 2LA, England.']","['Leicht EA, 2009, Arxiv, DOI [arXiv:0907.0894, DOI 10.48550/ARXIV.0907.0894, 10.48550/arXiv.0907.0894]']"
J,"['Ferrand, M']",Approximating spatial distance through Confront networks: application to,JOURNAL OF COMPLEX NETWORKS,2024,0,['graph extraction; medieval history; land registries; spatial networks;'],10.1093/comnet/cnae046,"['Ferrand, M (corresponding author), Ville Avignon, Maison Patrimoine,20 Rue Roi Rene, F-84045 Avignon, France.; Labatut, V (corresponding author), Avignon Univ, UPR 4128, LIA, 339 Chemin Meinajaries, F-84911 Avignon, France.']","['Arnaud J., 2008, ANALYSE SPATIALE CAR']"
J,"['Duan, X']",Analysis and modeling of rumor spreading in social networks using status,JOURNAL OF COMPLEX NETWORKS,2024,0,"['social networks; rumor spreading; ILSHR model; state transition', 'COMPUT, V19, DOI 10.1007/s10723-021-09559-x']",10.1093/comnet/cnae045,"['Sun, PF (corresponding author), Univ Utara Malaysia, Coll Arts & Sci, Sch Multimedia Technol & Commun, Sintok 06010, Kedah Darul Ama, Malaysia.']","['Aghazadeh R, 2023, SOFTWARE PRACT EXPER, V53, P811, DOI 10.1002/spe.3033']"
J,"['Baratela, EA']",Predicting soccer matches with complex networks and machine learning,JOURNAL OF COMPLEX NETWORKS,2024,0,['network science; sports analytics; soccer passing networks; supervised'],10.1093/comnet/cnae043,"['Peron, T (corresponding author), Univ Sao Paulo, Inst Ciencias Matemat & Comp, Ave Trab Sao Carlense 400, BR-13566590 Sao Carlos, SP, Brazil.']","['Amelio A, 2015, PROCEEDINGS OF THE 2015 IEEE/ACM INTERNATIONAL CONFERENCE ON ADVANCES IN SOCIAL NETWORKS ANALYSIS AND MINING (ASONAM 2015), P1584, DOI 10.1145/2808797.2809344']"
J,"['Olgun, N']",A novel approach to detecting epileptic patients: complex network-based,JOURNAL OF COMPLEX NETWORKS,2024,0,"['EEG; epilepsy; complex networks; Jaccard index', 'TIME-SERIES; PREDICTION; SIGNALS; STATE']",10.1093/comnet/cnae044,"['Özkaynak, E (corresponding author), Karabuk Univ, Dept Software Engn, Karabuk, Turkiye.']","['Acharya UR, 2013, KNOWL-BASED SYST, V45, P147, DOI 10.1016/j.knosys.2013.02.014']"
J,"['Prouteau, T']",From communities to interpretable network and word embedding: an unified,JOURNAL OF COMPLEX NETWORKS,2024,0,"['graph embedding; word embedding; interpretability', 'WEB CONFERENCE (WWW 2019), P2587, DOI 10.1145/3308558.3313595', 'WEB CONFERENCE 2018 (WWW 2018), P45, DOI 10.1145/3184558.3186921', 'WEB (WWW 2015), P1067, DOI 10.1145/2736277.2741093', 'WEB CONFERENCE (WWW2018), P539, DOI 10.1145/3178876.3186120']",10.1093/comnet/cnae034,"['Dugué, N (corresponding author), Univ Mans, Lab Informat Univ Mans LIUM, Ave Olivier Messiaen, F-72085 Le Mans 9, France.']","['Almuhareb Abdulrahman, 2005, P ANN M COGN SCI SOC, V27']"
J,"['Qin, YJ']",A novel recovery controllability method on temporal networks via,JOURNAL OF COMPLEX NETWORKS,2024,0,"['temporal networks; network controllability; recovery controllability', 'ATTACK']",10.1093/comnet/cnae042,"['Qin, YJ (corresponding author), Hubei Univ Educ, Coll Comp, Jigu Rd, Wuhan 430205, Hubei, Peoples R China.']","['Abbas K, 2023, ENTROPY-SWITZ, V25, DOI 10.3390/e25020257']"
J,"['Gera, I']",Recovering nested structures in networks: an evaluation of hierarchical,JOURNAL OF COMPLEX NETWORKS,2024,0,['hierarchical clustering; community detection; network science;'],10.1093/comnet/cnae039,"['Gera, I (corresponding author), Univ Szeged, Dept Computat Optimizat, Dugon ter 13, H-6720 Szeged, Hungary.']","['Almeida-Neto M, 2011, ENVIRON MODELL SOFTW, V26, P173, DOI 10.1016/j.envsoft.2010.08.003']"
J,"['Kaminski, B']",Modularity based community detection in hypergraphs,JOURNAL OF COMPLEX NETWORKS,2024,0,"['hypergraph; communities; clusters; modularity', 'WEB CONFERENCE 2021 (WWW 2021), P3396, DOI 10.1145/3442381.3450010', 'RANDOM GRAPH MODEL']",10.1093/comnet/cnae041,"['Pralat, P (corresponding author), Toronto Metropolitan Univ, Dept Math, 350 Victoria St, Toronto, ON M5B2K3, Canada.']","['Ahn K, 2018, IEEE J-STSP, V12, P959, DOI 10.1109/JSTSP.2018.2837638']"
J,"['Ma, ZY']",Stable multiplex networks: definitions and characterizations,JOURNAL OF COMPLEX NETWORKS,2024,0,['game theory; multiplex networks; pairwise stability; all-layer'],10.1093/comnet/cnae040,"['Parilina, E (corresponding author), St Petersburg State Univ, Fac Appl Math & Control Proc, Univ Skaya nab 7-9, St Petersburg 199034, Russia.']","['[Anonymous], 2011, P 17 ACM SIGKDD INT']"
J,"['de Kemmeter, JF']",Multigraph reconstruction via nonlinear random walk,JOURNAL OF COMPLEX NETWORKS,2024,0,"['random walk; complex networks; multigraphs; network reconstruction;', 'COMPLEX NETWORKS']",10.1093/comnet/cnae038,"['de Kemmeter, JF (corresponding author), Univ Namur, Dept Math, naXys, Rue Grafe 2, B-5000 Namur, Belgium.; de Kemmeter, JF (corresponding author), Univ Namur, Namur Inst Complex Syst, naXys, Rue Grafe 2, B-5000 Namur, Belgium.']","['Adam I, 2019, EUR PHYS J B, V92, DOI 10.1140/epjb/e2019-90700-3']"
J,"['Noferini, V']",Efficient computation of Katz centrality for very dense networks via,JOURNAL OF COMPLEX NETWORKS,2024,0,['Katz centrality; dense network; complement graph; negative parameter;'],10.1093/comnet/cnae036,"['Noferini, V (corresponding author), Aalto Univ, Dept Math & Syst Anal, POB 11100, FI-00076 Aalto, Finland.']","['Anderson E., 1999, Lapack Users Guide, V3rd edn']"
J,"['Pankratz, B']",Performance of community detection algorithms supported by node,JOURNAL OF COMPLEX NETWORKS,2024,0,"['Community detection; Complex networks; Network embedding methods;', 'WEB (WWW 2015), P1067, DOI 10.1145/2736277.2741093', 'MODULARITY']",10.1093/comnet/cnae035,"['Pankratz, B (corresponding author), SGH Warsaw Sch Econ, Inst Econometr, Decis Anal & Support Unit, Coll Econ Anal, Al Niepodleglosci 162, PL-02554 Warsaw, Poland.']","['Aiello W., 2000, Proceedings of the Thirty Second Annual ACM Symposium on Theory of Computing, P171, DOI 10.1145/335305.335326']"
J,"['Zhang, CJ']",Identification of missing higher-order interactions in complex networks,JOURNAL OF COMPLEX NETWORKS,2024,0,"['link prediction; low-order network; higher-order network', 'LINK PREDICTION; ORGANIZATION; SYSTEMS']",10.1093/comnet/cnae031,"['Yu, WB (corresponding author), Nanjing Univ Informat Sci & Technol, Sch Software, 219 Ningliu Rd, Nanjing 210044, Peoples R China.']","['Benson AR, 2018, P NATL ACAD SCI USA, V115, pE11221, DOI 10.1073/pnas.1800683115']"
J,"['Olivares-Quiroz, L']",Information flow and catalytic dyad in SARS-CoV2 main protease,JOURNAL OF COMPLEX NETWORKS,2024,0,"['Protein residue networks; Hitting time matrix; Mpro enzyme; SARS-Cov2', 'SMALL-WORLD; GRAPH-THEORY; NETWORKS; DYNAMICS; PERFORMANCE']",10.1093/comnet/cnae033,"['Olivares-Quiroz, L (corresponding author), Univ Autonoma Ciudad Mexico UACM, Colegio Ciencia & Tecnol CCyT, Acad Fis & Posgrad Ciencias Complejidad, Campus SLT Prol San Isidro 151, Ciudad De Mexico 09790, Mexico.; Olivares-Quiroz, L (corresponding author), Univ Autonoma Ciudad Mexico UACM, Acad Fis & Posgrad Ciencias Complejidad, Colegio Ciencia & Tecnol CCyT, Campus SLT Prol San Isidro 151, Mexico City 09760, DF, Mexico.']","['Abadias L, 2020, FRACT CALC APPL ANAL, V23, P635, DOI 10.1515/fca-2020-0033']"
J,"['Lo, TYY']",Properties of the 'friend of a friend' model for network generation,JOURNAL OF COMPLEX NETWORKS,2024,0,['complex networks; local interactions; degree distribution; clustering;'],10.1093/comnet/cnae032,"['Lo, TYY (corresponding author), Uppsala Univ, Dept Math, Uppsala 75237, Sweden.']","['Ali W, 2014, BIOINFORMATICS, V30, pI430, DOI 10.1093/bioinformatics/btu447']"
J,"['Miller, BA']",Using overlapping methods to counter adversaries in community detection,JOURNAL OF COMPLEX NETWORKS,2024,0,"['counter-adversarial community detection; overlapping community', 'WEB CONFERENCE (WWW 2020), P917, DOI 10.1145/3366423.3380171', 'STACKELBERG GAME; ATTACK']",10.1093/comnet/cnae030,"['Miller, BA (corresponding author), Northeastern Univ, Network Sci Inst, 360 Huntington Ave, Boston, MA 02115 USA.']","['Ahn YY, 2010, NATURE, V466, P761, DOI 10.1038/nature09182']"
J,"['Liu, S']",Agent-based modelling of polarized news and opinion dynamics in social,JOURNAL OF COMPLEX NETWORKS,2024,0,"['opinion guidance; social networks; opinion polarization; agents', 'WEB CONFERENCE (WWW2018), P823, DOI 10.1145/3178876.3186130', 'MEDIA; TOOL']",10.1093/comnet/cnae028,"['Liu, S (corresponding author), Commun Univ China, Dept Intelligent Sci, Beijing 100024, Peoples R China.']","['Bailey N. T., 1975, The mathematical theory of infectious diseases and its applications, V2nd', 'CO, V11, P51, DOI 10.7906/indecs.11.1.5']"
J,"['Liu, MC']",TLFSL: link prediction in multilayer social networks using trustworthy,JOURNAL OF COMPLEX NETWORKS,2024,0,"['multilayer social networks; link prediction; trustworthy pathways; local', 'PROPAGATION; EVOLUTION; MACHINE']",10.1093/comnet/cnae026,"['Liu, MC (corresponding author), Chengdu Coll Arts & Sci, Sch Artificial Intelligence & Big Data, Chengdu 610401, Sichuan, Peoples R China.']","['Adamic LA, 2003, SOC NETWORKS, V25, P211, DOI 10.1016/S0378-8733(03)00009-1']"
J,"['Ran, L']",Hybrid spatial network disintegration strategy considering geographic,JOURNAL OF COMPLEX NETWORKS,2024,0,"['spatial network; network disintegration; localized attack; critical', 'DETECTING CRITICAL NODES; VULNERABILITY; TRANSPORT']","L, 2017, OPTIMIZATION DECISIO, P315","['Luo, QZ (corresponding author), Cent South Univ, Sch Automat, 932,Lushan South Rd, Changsha 410083, Peoples R China.']","['Albert R, 2000, NATURE, V406, P378, DOI 10.1038/35019019']"
J,"['Wang, XY']",Individual heterogeneity promotes the evolution of cooperation on,JOURNAL OF COMPLEX NETWORKS,2024,0,"['individual heterogeneity; social networks; strategy-updating rules;', 'GAMES']",10.1093/comnet/cnae024,"['Tu, LL (corresponding author), Wuhan Univ Sci & Technol, Hubei Prov Key Lab Syst Sci Met Proc, 2 Huangjiahuxi Rd, Wuhan 430065, Peoples R China.; Tu, LL (corresponding author), Wuhan Univ Sci & Technol, Coll Sci, 2 Huangjiahuxi Rd, Wuhan 430065, Peoples R China.']","['Allen B, 2017, NATURE, V544, P227, DOI 10.1038/nature21723']"
J,"['Sun, LJ']",A new important nodes identification method in multi-layer heterogeneous,JOURNAL OF COMPLEX NETWORKS,2024,0,['important nodes; multi-layer heterogeneous combat network (MHCN);'],10.1093/comnet/cnae021,"['Zhou, Y (corresponding author), Natl Univ Def Technol, Natl Key Lab Informat Syst Engn, Changsha 410073, Peoples R China.']","['Baek EC, 2022, NAT COMMUN, V13, DOI 10.1038/s41467-022-28432-3']"
J,"['Jokic, I']",Linear clustering process on networks: a comparative study,JOURNAL OF COMPLEX NETWORKS,2024,0,"['linear clustering process; graph partitioning; spectral clustering; 2000', 'COMMUNITY STRUCTURE; MODULARITY']",10.1093/comnet/cnae022,"['Wang, BC (corresponding author), Math & Comp Sci, POB 5031, NL-2600 GA Delft, Netherlands.']","['Angel O, 2015, T AM MATH SOC, V367, P4287']"
J,"['Mondal, M']",Bakry-Émery-Ricci curvature: an alternative network geometry measure in,JOURNAL OF COMPLEX NETWORKS,2024,0,"['discrete Ricci curvature; scalar curvature; complex network; robustness', ""WEB (WWW'13 COMPANION), P1343"", 'COMMUNITY STRUCTURE; INEQUALITIES; FISSION; SPACES; FLOW']",10.1093/comnet/cnae019,"['Samal, A (corresponding author), Inst Math Sci IMSc, Chennai 600113, Tamil Nadu, India.; Samal, A (corresponding author), Homi Bhabha Natl Inst HBNI, Mumbai 400094, Maharashtra, India.; Münch, F; Jost, J (corresponding author), Max Planck Inst Math Sci, D-04103 Leipzig, Saxony, Germany.; Jost, J (corresponding author), Univ Leipzig, Ctr Scalable Data Analyt & Artificial Intelligence, D-04109 Leipzig, Germany.; Jost, J (corresponding author), Santa Fe Inst Sci Complex, Santa Fe, NM 87501 USA.']","['Ambrsio L, 2015, ANN PROBAB, V43, P339, DOI 10.1214/14-AOP907', 'MATH, V345, P643, DOI 10.1016/j.crma.2007.10.041']"
J,"['Banerjee, A']",The origin of return correlation networks,JOURNAL OF COMPLEX NETWORKS,2024,0,"['order imbalance; return correlation; Marchenko-Pastur law; trader', 'PORTFOLIO OPTIMIZATION; ORDER IMBALANCE; INFORMATION; MARKETS; RISK']",10.1093/comnet/cnae018,"['Chakrabarti, AS (corresponding author), Indian Inst Management Ahmedabad IIMA, Econ Area, Ahmadabad 380015, Gujarat, India.']","['[Anonymous], 1999, J. Financ. Mark.']"
J,"['Borriello, E']",The local topology of dynamical network models for biology,JOURNAL OF COMPLEX NETWORKS,2024,0,"['networks; systems biology; data science', 'HUMAN FIBROBLASTS; DIRECT CONVERSION; MOTIFS; WORLD']",10.1093/comnet/cnae007,"['Borriello, E (corresponding author), Arizona State Univ, Sch Complex Adapt Syst, 1031 Palm Walk, Tempe, AZ 85281 USA.']","['Albert R, 2002, REV MOD PHYS, V74, P47, DOI 10.1103/RevModPhys.74.47']"
J,"['Dehghan, A']",Unsupervised framework for evaluating and explaining structural node,JOURNAL OF COMPLEX NETWORKS,2024,0,['graph embeddings; structural similarity; machine learning on graphs;'],10.1093/comnet/cnae003,"['Dehghan, A (corresponding author), Toronto Metropolitan Univ, Dept Math, 350 Victoria St, Toronto, ON M5B 2K3, Canada.']","['Aggarwal M., 2020, MACHINE LEARNING SOC']"
J,"['Fierens, PI', 'PM, 1982, AM SOCIOL REV, V47, P45, DOI 10.2307/2095041']",A similarity-based assortativity measure for complex networks,JOURNAL OF COMPLEX NETWORKS,2024,0,"['complex networks; assortativity; homophily', ""WEB (WWW'13 COMPANION), P527"", 'HETEROGENEITY']",10.1093/comnet/cnae010,"['Fierens, PI (corresponding author), Inst Tecnol Buenos Aires ITBA, C1106ACD, Buenos Aires, Argentina.; Fierens, PI (corresponding author), Consejo Nacl Invest Cient & Tecn, Sci & Tech Res Council, C1425FQB, Buenos Aires, Argentina.']","['Aiello LM, 2012, ACM T WEB, V6, DOI 10.1145/2180861.2180866']"
J,"['Kilic, BU']",Skeleton coupling: a novel interlayer mapping of community evolution in,JOURNAL OF COMPLEX NETWORKS,2024,0,"['temporal networks; dynamic community detection; time-series analysis;', 'COMPLEX NETWORKS; CLUSTERINGS; MODULARITY; MULTIPLEX']",10.1093/comnet/cnae011,"['Kilic, BU (corresponding author), Univ Buffalo, SUNY, Dept Math, 244 Math Bldg, Buffalo, NY 14260 USA.; Kilic, BU (corresponding author), Cleveland Clin, Lerner Res Inst, Dept Biomed Engn, 9500 Euclid Ave,ND20, Cleveland, OH 44195 USA.']","['Abbe E, 2018, FOUND TRENDS COMMUN, V14, P1, DOI 10.1561/0100000067']"
J,"['Martin, J']",An iterative spectral algorithm for digraph clustering,JOURNAL OF COMPLEX NETWORKS,2024,0,"['graph clustering; directed graphs; spectral methods', 'DIRECTED-GRAPHS']",10.1093/comnet/cnae016,"['Martin, J (corresponding author), Univ Bath, Dept Math Sci, Bath BA2 7AY, England.']","['[Anonymous], 2014, SNAP Datasets: Stanford Large Network Dataset Collection']"
J,"['Pan, CY']",A fast algorithm for diffusion source localization in large-scale,JOURNAL OF COMPLEX NETWORKS,2024,0,['complex network; diffusion source; source localization'],10.1093/comnet/cnae014,"['Zhang, CS (corresponding author), Northeastern Univ, Shenyang 110169, Liaoning, Peoples R China.; Zhang, XZ (corresponding author), Nanjing Med Univ, Sch Biomed Engn & Informat, Nanjing 210033, Jiangsu, Peoples R China.']","['Bardoscia M, 2021, NAT REV PHYS, V3, P490, DOI 10.1038/s42254-021-00322-5']"
J,"['Wang, MH']",Flexible Bayesian inference on partially observed epidemics,JOURNAL OF COMPLEX NETWORKS,2024,0,"['network; contagion; Bayesian statistics', 'MONTE-CARLO; COMPUTATION; DISEASE', '19 EP, DOI [10.1101/2020.04.02.20050674, DOI 10.1101/2020.04.02.20050674]', 'MORTAL W, V70, P785, DOI 10.15585/mmwr.mm7021e2']",10.1093/comnet/cnae017,"['Wang, MH (corresponding author), Harvard TH Chan Sch Publ Hlth, Dept Biostat, 677 Huntington Ave, Boston, MA 20115 USA.']","['Adebayo J, 2018, ADV NEUR IN, V31']"
J,"['Gholami, M']",A new approach to finding overlapping community structure in signed,JOURNAL OF COMPLEX NETWORKS,2024,0,"['community structures; neutrosophic; overlapping community detection;', 'EVOLUTIONARY']",10.1093/comnet/cnad051,"['Sheikhahmadi, A (corresponding author), Islamic Azad Univ, Dept Comp Engn, Sanandaj Branch, Pasdaran St, Sanandaj Kurdistan 6616935391, Iran.']","['Ahn YY, 2010, NATURE, V466, P761, DOI 10.1038/nature09182']"
J,"['Hu, SM']",Propagation characteristics of exposure effect on double-layer weighted,JOURNAL OF COMPLEX NETWORKS,2024,0,"['complex network; information spreading; threshold model; compartmental', 'INFORMATION; MODELS']",10.1093/comnet/cnae005,"['Zhu, XZ (corresponding author), Beijing Univ Posts & Telecommun, State Key Lab Networking & Switching Technol, 10 Xitucheng Rd, Beijing, Peoples R China.']","['BORNSTEIN RF, 1992, J PERS SOC PSYCHOL, V63, P545, DOI 10.1037//0022-3514.63.4.545']"
J,"['Kopsidas, A']",Modelling bus-based substitution capabilities for metro systems using,JOURNAL OF COMPLEX NETWORKS,2024,0,"['complex networks; bipartite graph; metro service disruptions; bus', 'RAIL TRANSIT NETWORKS; COMPLEX NETWORKS; VULNERABILITY ANALYSIS;']",10.1093/comnet/cnad050,"['Kopsidas, A (corresponding author), Natl Tech Univ Athens, Sch Rural Surveying & Geoinformat Engn, 9 Iroon Polytech Str,Zografou Campus, Zografos 15780, Greece.']","['Albert R, 2002, REV MOD PHYS, V74, P47, DOI 10.1103/RevModPhys.74.47']"
J,"['Tabourier, L']",Probabilistic k-swap method for uniform graph generation beyond the,JOURNAL OF COMPLEX NETWORKS,2024,0,"['graph generation; uniform sampling; Monte Carlo Markov Chain method;', ""WEB (WWW'13 COMPANION), P1343"", 'WEB CONFERENCE 2021 (WWW 2021), P367, DOI 10.1145/3442381.3450001', 'MCMC ALGORITHM; REALIZATIONS; EFFICIENT; MATRICES']",10.1093/comnet/cnae002,"['Tabourier, L (corresponding author), Sorbonne Univ, CNRS, LIP6, 4 Pl Jussieu, F-75005 Paris, France.']","['Amanatidis G, 2018, DISCRETE APPL MATH, V250, P65, DOI 10.1016/j.dam.2018.04.010']"
J,"['Divya, PB']",Exploring the effectiveness of node attacks based on combined centrality,JOURNAL OF COMPLEX NETWORKS,2023,0,"['complex networks; node-attack strategy; central attacks; hybrid', 'COMPLEX NETWORKS; ROBUSTNESS; VULNERABILITY; STRATEGIES; EFFICIENCY;']",10.1093/comnet/cnad047,"['Divya, PB (corresponding author), Cochin Univ Sci & Technol, Dept Math, Kochi 682022, Kerala, India.']","['Abbasi A., 2013, Complex networks, P1, DOI [10.1007/978-3-642-30287-91, DOI 10.1007/978-3-642-30287-9_1]']"
J,"['Mantziou, A']",The GNAR-edge model: a network autoregressive model for networks with,JOURNAL OF COMPLEX NETWORKS,2023,0,['networks; autoregressive model; multiple time series; network time'],10.1093/comnet/cnad039,"['Mantziou, A (corresponding author), Alan Turing Inst, Dept Finance & Econ, British Lib, 96 Euston Rd, London NW1 2DB, England.']","['Abdi A, 2021, PEERJ COMPUT SCI, V7, DOI 10.7717/peerj-cs.689']"
J,"['Pineda, AM']",Analysis of quantile graphs in EGC data from elderly and young,JOURNAL OF COMPLEX NETWORKS,2023,0,[],10.1093/comnet/cnad041,[],"['Pineda AM, 2023, J COMPLEX NETW, V11, DOI 10.1093/comnet/cnad030']"
J,"['Wang, JJ']",Statistical structural inference from edge weights using a mixture of,JOURNAL OF COMPLEX NETWORKS,2023,0,"['structural inference; edge weights distribution; statistical mechanical', 'NETWORK; PHYSICS']",10.1093/comnet/cnad038,"['Wang, JJ (corresponding author), Xian Jiaotong Liverpool Univ, XJTLU Entrepreneur Coll Taicang, Sch AI & Adv Comp, Suzhou 215412, Peoples R China.']","['Aicher C, 2015, J COMPLEX NETW, V3, P221, DOI 10.1093/comnet/cnu026']"
J,"['Aleidan, A']",Spectral techniques for measuring bipartivity and producing partitions,JOURNAL OF COMPLEX NETWORKS,2023,0,['bipartite graph; graph spectra; modularity'],10.1093/comnet/cnad026,"['Knight, PA (corresponding author), Univ Strathclyde, Dept Math & Stat, Richmond St, Glasgow G1 1XH, Scotland.']","['[Anonymous], 2010, Graph Spectra for Complex Networks', 'MATH, V5, P1, DOI 10.2298/AADM110205006K']"
J,"['Nevin, J']",An approach for analysing the impact of data integration on complex,JOURNAL OF COMPLEX NETWORKS,2023,0,"['dark networks; online social networks; data integration; diffusion', 'SOCIAL NETWORKS; DATA-COLLECTION']",10.1093/comnet/cnad025,"['Nevin, J (corresponding author), Univ Amsterdam, Informat Inst, NL-1098 XH Amsterdam, Netherlands.']","['Bakker RM, 2012, J POLICY ANAL MANAG, V31, P33, DOI 10.1002/pam.20619']"
J,"['Agarwala, S']",A geometric Chung-Lu model and the Drosophila medulla connectome,JOURNAL OF COMPLEX NETWORKS,2023,0,[],10.1093/comnet/cnad010,"['Kenter, F (corresponding author), US Naval Acad, Math Dept, Annapolis, MD 21402 USA.']","['Akram MA, 2018, SCI DATA, V5, DOI 10.1038/sdata.2018.6']"
J,"['Chodrow, PS']","Configuration models of random hypergraphs (vol 8, cnaa018, 2020)",JOURNAL OF COMPLEX NETWORKS,2023,0,[],10.1093/comnet/cnad014,[],"['Chodrow PS, 2020, J COMPLEX NETW, V8, DOI 10.1093/comnet/cnaa018']"
J,"['Duvivier, L']",Graph model selection by edge probability prequential inference,JOURNAL OF COMPLEX NETWORKS,2023,0,"['graph model selection; bayesian statistical inference; minimum', 'WEB CONFERENCE (WWW 2019), P1498, DOI 10.1145/3308558.3313429', 'NETWORKS; ARRAYS', 'AP, 1984, J ROY STAT SOC A STA, V147, P278, DOI 10.2307/2981683']",10.1093/comnet/cnad011,"['Duvivier, L (corresponding author), Univ Lyon, INSA Lyon, CNRS, UMR5205,LIRIS,Dept Informat, Campus Doua,Batiment Blaise Pascal, F-69621 Villeurbanne, France.']","['Abbe E, 2015, ADV NEUR IN, V28']"
J,"['Fotiadis, A']",Information-based estimation of causality networks from high-dimensional,JOURNAL OF COMPLEX NETWORKS,2023,0,"['Granger causality; causality networks; high-dimensional multivariate', 'GRANGER CAUSALITY; MODELS']",10.1093/comnet/cnad015,"['Kugiumtzis, D (corresponding author), Aristotle Univ Thessaloniki, Dept Elect & Comp Engn, Thessaloniki 54124, Greece.']","['[Anonymous], 2010, Networks: An Introduction, DOI DOI 10.1093/ACPROF:OSO/9780199206650.001.0001']"
